Sku,"System SKU",Size,Name,"Parent Sku",Cost,Rccp,Category,barcode,brand,"Selling Status","Promo Price","Extra Cost","Stock Status","Is Active",Channels,,,,
"PW2-25060003_Rose Gold_S",PW2-25060003,S,"Long Clutch with Gem Tassel",PW2-25060003,12000.00,12000.00,Nike,'1003527457202',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-25210014,,,"Ruched Clutch",,12500.00,12500.00,Nike,'',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-25210014_Mahogany_XS,PW2-25210014,XS,"Ruched Clutch",PW2-25210014,12500.00,12500.00,Nike,'1003892752322',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-25210014_Yellow_XS,PW2-25210014,XS,"Ruched Clutch",PW2-25210014,12500.00,12500.00,Nike,'1003892723322',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-25210015,,,"Embossed Leather Clutch",,14500.00,14500.00,Nike,'',pedro,"Not Moving",,0.00,Slow,1,"pedro , pedro",,,,
PW2-25210015_Black_XS,PW2-25210015,XS,"Embossed Leather Clutch",PW2-25210015,14500.00,14500.00,Nike,'1003965401324',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-25210015_Chalk_XS,PW2-25210015,XS,"Embossed Leather Clutch",PW2-25210015,14500.00,14500.00,Nike,'1003965441320',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-35210002,,,"Rope Detail Paneled Hobo Bag",,13500.00,13500.00,Nike,'',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-35210002_Black_M,PW2-35210002,M,"Rope Detail Paneled Hobo Bag",PW2-35210002,13500.00,13500.00,Nike,'1003527701213',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-35210002_Multi_M,PW2-35210002,M,"Rope Detail Paneled Hobo Bag",PW2-35210002,13500.00,13500.00,Nike,'1003527724212',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-35210002_Red_M,PW2-35210002,M,"Rope Detail Paneled Hobo Bag",PW2-35210002,13500.00,13500.00,Nike,'1003527708212',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-36390004,,,"Casual Hobo Bag",,15500.00,15500.00,Nike,'',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-36390004_Black_L,PW2-36390004,L,"Casual Hobo Bag",PW2-36390004,15500.00,15500.00,Nike,'1003648901226',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-36390004_Wine_L,PW2-36390004,L,"Casual Hobo Bag",PW2-36390004,15500.00,15500.00,Nike,'1003648945220',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-45060009,,,"Large See-Through Tote Bag",,15500.00,15500.00,Nike,'',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-45060009_Black_XL,PW2-45060009,XL,"Large See-Through Tote Bag",PW2-45060009,15500.00,15500.00,Nike,'1003777001330',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-45060009_Cream_XL,PW2-45060009,XL,"Large See-Through Tote Bag",PW2-45060009,15500.00,15500.00,Nike,'1003777009336',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-45060010,,,"Sustainable Tote Bag",,17000.00,17000.00,Nike,'',pedro,"Not Moving",,0.00,Slow,1,"pedro , pedro",,,,
PW2-45060010_Chalk_L,PW2-45060010,L,"Sustainable Tote Bag",PW2-45060010,17000.00,17000.00,Nike,'1003965641225',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-45060010_Navy_L,PW2-45060010,L,"Sustainable Tote Bag",PW2-45060010,17000.00,17000.00,Nike,'1003965610221',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-46390009,,,"Paneled Boxy Tote",,16000.00,16000.00,Nike,'',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-46390009_Chalk_XL,PW2-46390009,XL,"Paneled Boxy Tote",PW2-46390009,16000.00,16000.00,Nike,'1003649041334',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-46390009_Wine_XL,PW2-46390009,XL,"Paneled Boxy Tote",PW2-46390009,16000.00,16000.00,Nike,'1003649045332',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-46390012,,,"Structured Canvas Tote",,14000.00,14000.00,Nike,'',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-46390012_Black_XL,PW2-46390012,XL,"Structured Canvas Tote",PW2-46390012,14000.00,14000.00,Nike,'1003878101335',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-46390012_Wine_XL,PW2-46390012,XL,"Structured Canvas Tote",PW2-46390012,14000.00,14000.00,Nike,'1003878145339',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-46610004,,,"Large Tote Bag in Two-Tone",,15500.00,15500.00,Nike,'',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-46610004_Black_XL,PW2-46610004,XL,"Large Tote Bag in Two-Tone",PW2-46610004,15500.00,15500.00,Nike,'1003777101337',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-46610004_Camel_XL,PW2-46610004,XL,"Large Tote Bag in Two-Tone",PW2-46610004,15500.00,15500.00,Nike,'1003777122332',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-46610006,,,"Leather Qulited Tote",,19000.00,19000.00,Nike,'',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-46610006_Black_L,PW2-46610006,L,"Leather Qulited Tote",PW2-46610006,19000.00,19000.00,Nike,'1003878001222',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-46610006_Teal_L,PW2-46610006,L,"Leather Qulited Tote",PW2-46610006,19000.00,19000.00,Nike,'1003878021220',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-55060008,,,"Knotted Detail Top Handle Bag",,13500.00,13500.00,Nike,'',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-55060008_Berry_XS,PW2-55060008,XS,"Knotted Detail Top Handle Bag",PW2-55060008,13500.00,13500.00,Nike,'1003528046320',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
"PW2-55060008_Light Pink_XS",PW2-55060008,XS,"Knotted Detail Top Handle Bag",PW2-55060008,13500.00,13500.00,Nike,'1003528060326',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-55060009,,,"Top Handle Bag with Precious Stone Detailing",,15500.00,15500.00,Nike,'',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-55060009_Black_M,PW2-55060009,M,"Top Handle Bag with Precious Stone Detailing",PW2-55060009,15500.00,15500.00,Nike,'1003649201219',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-55060009_Brick_M,PW2-55060009,M,"Top Handle Bag with Precious Stone Detailing",PW2-55060009,15500.00,15500.00,Nike,'1003649255212',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-55060009_Cream_M,PW2-55060009,M,"Top Handle Bag with Precious Stone Detailing",PW2-55060009,15500.00,15500.00,Nike,'1003649209215',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-55060013,,,"Structured Top Handle Bag",,14500.00,14500.00,Nike,'',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-55060013_Black_M,PW2-55060013,M,"Structured Top Handle Bag",PW2-55060013,14500.00,14500.00,Nike,'1003777301218',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-55060013_Camel_M,PW2-55060013,M,"Structured Top Handle Bag",PW2-55060013,14500.00,14500.00,Nike,'1003777322213',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-55210014,,,"Turnlock Ring Detail Top Handle Bag",,15000.00,15000.00,Nike,'',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-55210014_Red_M,PW2-55210014,M,"Turnlock Ring Detail Top Handle Bag",PW2-55210014,15000.00,15000.00,Nike,'1003528108219',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-55210015,,,"Buckled Front Flap Leather Bag",,18000.00,18000.00,Nike,'',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
"PW2-55210015_Off White_S",PW2-55210015,S,"Buckled Front Flap Leather Bag",PW2-55210015,18000.00,18000.00,Nike,'1003528242203',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-55210016,,,"Top Handle Boxy Bag",,16000.00,16000.00,Nike,'',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-55210016_Mint_M,PW2-55210016,M,"Top Handle Boxy Bag",PW2-55210016,16000.00,16000.00,Nike,'1003649569210',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-55210016_Taupe_M,PW2-55210016,M,"Top Handle Boxy Bag",PW2-55210016,16000.00,16000.00,Nike,'1003649514210',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-55210017,,,"Twill-Trimmed Top Handle Bag",,13000.00,13000.00,Nike,'',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-55210017_Black_XS,PW2-55210017,XS,"Twill-Trimmed Top Handle Bag",PW2-55210017,13000.00,13000.00,Nike,'1003675701325',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-55210017_Cream_XS,PW2-55210017,XS,"Twill-Trimmed Top Handle Bag",PW2-55210017,13000.00,13000.00,Nike,'1003675709321',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-55210017_Orange_XS,PW2-55210017,XS,"Twill-Trimmed Top Handle Bag",PW2-55210017,13000.00,13000.00,Nike,'1003675717326',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-55210018,,,"Top Handle Bag",,16000.00,16000.00,Nike,'',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-55210018_Black_M,PW2-55210018,M,"Top Handle Bag",PW2-55210018,16000.00,16000.00,Nike,'1003675801216',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-55210018_Orange_M,PW2-55210018,M,"Top Handle Bag",PW2-55210018,16000.00,16000.00,Nike,'1003675817217',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-55210018_Peach_M,PW2-55210018,M,"Top Handle Bag",PW2-55210018,16000.00,16000.00,Nike,'1003675820217',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-55210019,,,"Structured Top Handle Bag",,12000.00,12000.00,Nike,'',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-55210019_Black_XS,PW2-55210019,XS,"Structured Top Handle Bag",PW2-55210019,12000.00,12000.00,Nike,'1003777201327',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
"PW2-55210019_Light Blue_XS",PW2-55210019,XS,"Structured Top Handle Bag",PW2-55210019,12000.00,12000.00,Nike,'1003777267323',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-55210022,,,"Embossed Leather Top Handle bag",,21000.00,21000.00,Nike,'',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-55210022_Black_M,PW2-55210022,M,"Embossed Leather Top Handle bag",PW2-55210022,21000.00,21000.00,Nike,'1003965701219',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-55210022_Chalk_M,PW2-55210022,M,"Embossed Leather Top Handle bag",PW2-55210022,21000.00,21000.00,Nike,'1003965741215',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
"PW2-55210022_Dark Green_M",PW2-55210022,M,"Embossed Leather Top Handle bag",PW2-55210022,21000.00,21000.00,Nike,'1003965708218',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-56390016,,,"Twill-Trimmed Top Handle Bag",,12500.00,12500.00,Nike,'',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-56390016_Multi_S,PW2-56390016,S,"Twill-Trimmed Top Handle Bag",PW2-56390016,12500.00,12500.00,Nike,'1003786324208',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-56390016_White_S,PW2-56390016,S,"Twill-Trimmed Top Handle Bag",PW2-56390016,12500.00,12500.00,Nike,'1003786303203',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-56390016_Yellow_S,PW2-56390016,S,"Twill-Trimmed Top Handle Bag",PW2-56390016,12500.00,12500.00,Nike,'1003786323201',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-56390018,,,"Structured Handbag",,15000.00,15000.00,Nike,'',pedro,"Not Moving",,0.00,Slow,0,pedro,,,,
PW2-56390018_Black_M,PW2-56390018,M,"Structured Handbag",PW2-56390018,15000.00,15000.00,Nike,'',pedro,"Not Moving",,0.00,Slow,0,pedro,,,,
PW2-56390018_Chalk_M,PW2-56390018,M,"Structured Handbag",PW2-56390018,15000.00,15000.00,Nike,'',pedro,"Not Moving",,0.00,Slow,0,pedro,,,,
PW2-56390018_Mahogany_M,PW2-56390018,M,"Structured Handbag",PW2-56390018,15000.00,15000.00,Nike,'',pedro,"Not Moving",,0.00,Slow,0,pedro,,,,
PW2-56610003,,,"Leather Trapeze Bag",,19000.00,19000.00,Nike,'',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-56610003_Brick_M,PW2-56610003,M,"Leather Trapeze Bag",PW2-56610003,19000.00,19000.00,Nike,'1003528455214',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-56610004,,,"Lizard-Effect Leather Top Handle Bag",,19500.00,19500.00,Nike,'',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-56610004_Black_M,PW2-56610004,M,"Lizard-Effect Leather Top Handle Bag",PW2-56610004,19500.00,19500.00,Nike,'1003649601217',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-56610004_Multi_M,PW2-56610004,M,"Lizard-Effect Leather Top Handle Bag",PW2-56610004,19500.00,19500.00,Nike,'1003649624216',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-56610005,,,"Top Handle Leather Bag",,20500.00,20500.00,Nike,'',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-56610005_Black_M,PW2-56610005,M,"Top Handle Leather Bag",PW2-56610005,20500.00,20500.00,Nike,'1003675901213',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-56610005_Chalk_M,PW2-56610005,M,"Top Handle Leather Bag",PW2-56610005,20500.00,20500.00,Nike,'1003675941219',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-56610005_Cognac_M,PW2-56610005,M,"Top Handle Leather Bag",PW2-56610005,20500.00,20500.00,Nike,'1003675951218',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-56610006,,,"Mini Top Handle Leather Bag",,17000.00,17000.00,Nike,'',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-56610006_Black_S,PW2-56610006,S,"Mini Top Handle Leather Bag",PW2-56610006,17000.00,17000.00,Nike,'1003676001202',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-56610006_Chalk_S,PW2-56610006,S,"Mini Top Handle Leather Bag",PW2-56610006,17000.00,17000.00,Nike,'1003676041208',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-56610006_Green_S,PW2-56610006,S,"Mini Top Handle Leather Bag",PW2-56610006,17000.00,17000.00,Nike,'1003676012208',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-56610007,,,"Top Handle Leather Bag",,20500.00,20500.00,Nike,'',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-56610007_Green_M,PW2-56610007,M,"Top Handle Leather Bag",PW2-56610007,20500.00,20500.00,Nike,'1003676112212',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-56610007_Nude_M,PW2-56610007,M,"Top Handle Leather Bag",PW2-56610007,20500.00,20500.00,Nike,'1003676135211',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-56610009,,,"Lizard-Effect Top Handle Bag",,12500.00,12500.00,Nike,'',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
"PW2-56610009_Multi 2_XS",PW2-56610009,XS,"Lizard-Effect Top Handle Bag",PW2-56610009,12500.00,12500.00,Nike,'1003878479328',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-56610009_Multi_XS,PW2-56610009,XS,"Lizard-Effect Top Handle Bag",PW2-56610009,12500.00,12500.00,Nike,'1003878424328',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-56610010,,,"Lizard-Effect Structured Top Handle Bag",,14000.00,14000.00,Nike,'',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-56610010_Black_M,PW2-56610010,M,"Lizard-Effect Structured Top Handle Bag",PW2-56610010,14000.00,14000.00,Nike,'1003878501210',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-56610010_Multi_M,PW2-56610010,M,"Lizard-Effect Structured Top Handle Bag",PW2-56610010,14000.00,14000.00,Nike,'1003878524219',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-56610010_Navy_M,PW2-56610010,M,"Lizard-Effect Structured Top Handle Bag",PW2-56610010,14000.00,14000.00,Nike,'1003878510212',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-56610011,,,"Leather Top Handle Bag",,21500.00,21500.00,Nike,'',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-56610011_Black_M,PW2-56610011,M,"Leather Top Handle Bag",PW2-56610011,21500.00,21500.00,Nike,'1003878601217',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-56610011_Taupe_M,PW2-56610011,M,"Leather Top Handle Bag",PW2-56610011,21500.00,21500.00,Nike,'1003878614217',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-56610012,,,"Leather Small Top Handle Bag",,17000.00,17000.00,Nike,'',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-56610012_Black_S,PW2-56610012,S,"Leather Small Top Handle Bag",PW2-56610012,17000.00,17000.00,Nike,'1003878701207',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-56610012_Taupe_S,PW2-56610012,S,"Leather Small Top Handle Bag",PW2-56610012,17000.00,17000.00,Nike,'1003878714207',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-56610012_Teal_S,PW2-56610012,S,"Leather Small Top Handle Bag",PW2-56610012,17000.00,17000.00,Nike,'1003878721205',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-56610013,,,"Embossed Leather Top Handle",,21000.00,21000.00,Nike,'',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-56610013_Black_M,PW2-56610013,M,"Embossed Leather Top Handle",PW2-56610013,21000.00,21000.00,Nike,'1003966101216',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-56610013_Nude_M,PW2-56610013,M,"Embossed Leather Top Handle",PW2-56610013,21000.00,21000.00,Nike,'1003966135211',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-65210004,,,"Soft Bowling Bag",,14000.00,14000.00,Nike,'',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-65210004_Black_M,PW2-65210004,M,"Soft Bowling Bag",PW2-65210004,14000.00,14000.00,Nike,'1003878801211',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-65210004_Mahogany_M,PW2-65210004,M,"Soft Bowling Bag",PW2-65210004,14000.00,14000.00,Nike,'1003878852213',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-65210006,,,"Rope-Trimmed Bowling Bag",,12000.00,12000.00,Nike,'',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-65210006-1,,,"Bowling Bag with Pearl Embellishments",,12000.00,12000.00,Nike,'',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-65210006-1_Black_XS,PW2-65210006-1,XS,"Bowling Bag with Pearl Embellishments",PW2-65210006-1,12000.00,12000.00,Nike,'',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-65210006_Silver_XS,PW2-65210006,XS,"Rope-Trimmed Bowling Bag",PW2-65210006,12000.00,12000.00,Nike,'',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-75060038,,,"Shoulder Bag with Knotted Detail",,15000.00,15000.00,Nike,'',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-75060038_Black_M,PW2-75060038,M,"Shoulder Bag with Knotted Detail",PW2-75060038,15000.00,15000.00,Nike,'1003649701214',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-75060038_Peach_M,PW2-75060038,M,"Shoulder Bag with Knotted Detail",PW2-75060038,15000.00,15000.00,Nike,'1003649720215',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-75060040,,,"Shoulder Bag with Precious Stone Lock",,12500.00,12500.00,Nike,'',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-75060040_Black_S,PW2-75060040,S,"Shoulder Bag with Precious Stone Lock",PW2-75060040,12500.00,12500.00,Nike,'1003649901201',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-75060040_Cream_S,PW2-75060040,S,"Shoulder Bag with Precious Stone Lock",PW2-75060040,12500.00,12500.00,Nike,'1003649909207',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-75060040_Turquoise_S,PW2-75060040,S,"Shoulder Bag with Precious Stone Lock",PW2-75060040,12500.00,12500.00,Nike,'1003649926204',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-75060043,,,"Buckled Croc-Effect Shoulder Bag",,13000.00,13000.00,Nike,'',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-75060043_Chalk_XS,PW2-75060043,XS,"Buckled Croc-Effect Shoulder Bag",PW2-75060043,13000.00,13000.00,Nike,'1003777541324',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-75060043_Green_XS,PW2-75060043,XS,"Buckled Croc-Effect Shoulder Bag",PW2-75060043,13000.00,13000.00,Nike,'1003777512324',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-75060043_Red_XS,PW2-75060043,XS,"Buckled Croc-Effect Shoulder Bag",PW2-75060043,13000.00,13000.00,Nike,'1003777508327',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-75060045,,,"Quilted Shoulder Bag",,12500.00,12500.00,Nike,'',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-75060045_Black_S,PW2-75060045,S,"Quilted Shoulder Bag",PW2-75060045,12500.00,12500.00,Nike,'1003690301203',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-75060045_Pink_S,PW2-75060045,S,"Quilted Shoulder Bag",PW2-75060045,12500.00,12500.00,Nike,'1003690313206',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-75060045_Yellow_S,PW2-75060045,S,"Quilted Shoulder Bag",PW2-75060045,12500.00,12500.00,Nike,'1003690323205',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-75060046,,,"Quilted Mini Shoulder Bag",,10500.00,10500.00,Nike,'',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-75060046_Black_XS,PW2-75060046,XS,"Quilted Mini Shoulder Bag",PW2-75060046,10500.00,10500.00,Nike,'1003690401323',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-75060046_Pink_XS,PW2-75060046,XS,"Quilted Mini Shoulder Bag",PW2-75060046,10500.00,10500.00,Nike,'1003690413326',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-75060046_Yellow_XS,PW2-75060046,XS,"Quilted Mini Shoulder Bag",PW2-75060046,10500.00,10500.00,Nike,'1003690423325',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-75060049,,,"Chain Detailed Top Handle Bag",,13500.00,13500.00,Nike,'',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-75060049_Black_S,PW2-75060049,S,"Chain Detailed Top Handle Bag",PW2-75060049,13500.00,13500.00,Nike,'1003879001207',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-75060049_Mahogany_S,PW2-75060049,S,"Chain Detailed Top Handle Bag",PW2-75060049,13500.00,13500.00,Nike,'1003879052209',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-75060049_White_S,PW2-75060049,S,"Chain Detailed Top Handle Bag",PW2-75060049,13500.00,13500.00,Nike,'1003879003201',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-75060051,,,"Qulited Shoulder Bag",,13500.00,13500.00,Nike,'',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-75060051_Black_S,PW2-75060051,S,"Qulited Shoulder Bag",PW2-75060051,13500.00,13500.00,Nike,'1003879101204',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-75060051_Brick_S,PW2-75060051,S,"Qulited Shoulder Bag",PW2-75060051,13500.00,13500.00,Nike,'1003879155207',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-75060052,,,"Snake-Effect Shoulder Bag",,14000.00,14000.00,Nike,'',pedro,"Not Moving",,0.00,Slow,0,pedro,,,,
PW2-75060052_Black_S,PW2-75060052,S,"Snake-Effect Shoulder Bag",PW2-75060052,14000.00,14000.00,Nike,'',pedro,"Not Moving",,0.00,Slow,0,pedro,,,,
PW2-75060052_Mahogany_S,PW2-75060052,S,"Snake-Effect Shoulder Bag",PW2-75060052,14000.00,14000.00,Nike,'',pedro,"Not Moving",,0.00,Slow,0,pedro,,,,
PW2-75210011-3,,,"Croc-Effect Shoulder Bag",,13500.00,13500.00,Nike,'',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-75210011-3_Black_S,PW2-75210011-3,S,"Croc-Effect Shoulder Bag",PW2-75210011-3,13500.00,13500.00,Nike,'1003777701209',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-75210011-3_Multi_S,PW2-75210011-3,S,"Croc-Effect Shoulder Bag",PW2-75210011-3,13500.00,13500.00,Nike,'1003777724208',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-75210078,,,"Chain Handle Shoulder Bag",,13500.00,13500.00,Nike,'',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-75210078-1,,,"Croc-Effect Buckled Shoulder Bag",,13500.00,13500.00,Nike,'',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-75210078-1_Black_S,PW2-75210078-1,S,"Croc-Effect Buckled Shoulder Bag",PW2-75210078-1,13500.00,13500.00,Nike,'1003777801206',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-75210078-1_Mustard_S,PW2-75210078-1,S,"Croc-Effect Buckled Shoulder Bag",PW2-75210078-1,13500.00,13500.00,Nike,'1003777836208',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-75210078_Black_S,PW2-75210078,S,"Chain Handle Shoulder Bag",PW2-75210078,13500.00,13500.00,Nike,'1003542201200',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-75210078_Wine_S,PW2-75210078,S,"Chain Handle Shoulder Bag",PW2-75210078,13500.00,13500.00,Nike,'1003542245204',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-75210079-1,,,"Croc-Effect Buckled Top Handle Bag",,13500.00,13500.00,Nike,'',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
PW2-75210079-1_Black_S,PW2-75210079-1,S,"Croc-Effect Buckled Top Handle Bag",PW2-75210079-1,13500.00,13500.00,Nike,'1003777901203',pedro,"Not Moving",,0.00,Slow,1,pedro,,,,
